Game Turn, Player, Category, Target Type, Target Info, Unit Info, Extra
29, 8, Wander, , , UNIT_HEAVY_CHARIOT (1310734), Move To: 36 15
29, 8, Wander, , , UNIT_HEAVY_CHARIOT (1376271), Move To: 35 15
29, 8, Wander, , , UNIT_HEAVY_CHARIOT (1507345), Move To: 37 15
29, 8, Wander, , , UNIT_HEAVY_CHARIOT (1572882), Move To: 38 15
29, 8, HL: Explore, , , UNIT_WARRIOR (262147), Move To: 30 8
29, 8, HL: Explore cur region, , , UNIT_WARRIOR (327684), Move To: 30 6
29, 8, HL: End Turn, , , UNIT_WARRIOR (262147)
29, 8, HL: End Turn, , , UNIT_WARRIOR (327684)
29, 9, Wander, , , UNIT_WARRIOR (196610), Move To: 82 38
29, 9, Wander, , , UNIT_WARRIOR (262147), Move To: 84 34
29, 9, Wander Back to City, , , UNIT_WARRIOR (327684), Move To: 84 34
29, 9, Wander, , , UNIT_SUMERIAN_WAR_CART (786441), Move To: 82 36
29, 9, Wander, , , UNIT_WARRIOR (393221), Move To: 83 32
29, 9, Wander, , , UNIT_ARCHER (983048), Move To: 82 32
29, 9, HL: Explore, , , UNIT_SCOUT (917515), Move To: 81 51
29, 9, HL: End Turn, , , UNIT_SCOUT (917515)
29, 10, Wander, , , UNIT_WARRIOR (327684), Move To: 11 50
29, 10, Wander, , , UNIT_WARRIOR (393221), Move To: 12 47
29, 10, HL: End Turn, , , UNIT_BUILDER (458752)
29, 11, Wander Back to City, , , UNIT_WARRIOR (131073), Move To: 83 16
29, 11, Wander, , , UNIT_WARRIOR (196610), Move To: 81 14
29, 11, Wander, , , UNIT_WARRIOR (262147), Move To: 82 15
29, 11, Wander Back to City, , , UNIT_WARRIOR (327684), Move To: 83 16
29, 11, Wander, , , UNIT_WARRIOR (393221), Move To: 83 16
29, 11, HL: End Turn, , , UNIT_BUILDER (458752)
29, 12, Wander, , , UNIT_WARRIOR (524288), Move To: 55 26
29, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 56 27
29, 12, Wander Back to City, , , UNIT_WARRIOR (327684), Move To: 57 26
29, 12, Wander, , , UNIT_WARRIOR (393221), Move To: 59 25
29, 13, Wander, , , UNIT_WARRIOR (131073), Move To: 31 43
29, 13, Wander, , , UNIT_WARRIOR (196610), Move To: 30 46
29, 13, Wander, , , UNIT_WARRIOR (262147), Move To: 31 47
29, 13, Wander, , , UNIT_WARRIOR (327684), Move To: 31 46
29, 13, Wander, , , UNIT_WARRIOR (393221), Move To: 29 46
29, 14, Wander, , , UNIT_WARRIOR (131073), Move To: 78 23
29, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 80 22
29, 14, Wander, , , UNIT_WARRIOR (262147), Move To: 81 23
29, 14, Wander, , , UNIT_WARRIOR (327684), Move To: 77 25
29, 14, Wander Back to City, , , UNIT_WARRIOR (393221), Move To: 78 26
29, 15, Heal, , , UNIT_WARRIOR (131073), 
29, 15, Heal, , , UNIT_WARRIOR (262147), 
29, 15, Heal, , , UNIT_WARRIOR (393221), 
29, 15, Wander Back to City, , , UNIT_WARRIOR (196610), Move To: 65 17
29, 15, Wander, , , UNIT_WARRIOR (327684), Move To: 68 16
29, 16, Heal, , , UNIT_WARRIOR (196610), 
29, 16, Wander, , , UNIT_WARRIOR (131073), Move To: 30 14
29, 16, Wander, , , UNIT_WARRIOR (262147), Move To: 28 8
29, 17, Heal, , , UNIT_WARRIOR (131073), 
29, 17, Wander, , , UNIT_ARCHER (458752), Move To: 94 23
29, 17, Wander, , , UNIT_WARRIOR (196610), Move To: 3 23
29, 17, Wander, , , UNIT_WARRIOR (262147), Move To: 93 25
29, 17, Wander, , , UNIT_WARRIOR (327684), Move To: 3 21
29, 17, Wander, , , UNIT_WARRIOR (393221), Move To: 0 25
29, 18, Wander, , , UNIT_ARCHER (524288), Move To: 26 20
29, 18, Wander, , , UNIT_WARRIOR (131073), Move To: 26 18
29, 18, Wander, , , UNIT_WARRIOR (196610), Move To: 22 18
29, 18, Wander, , , UNIT_WARRIOR (262147), Move To: 27 18
29, 18, Wander, , , UNIT_WARRIOR (327684), Move To: 27 15
29, 18, Wander, , , UNIT_WARRIOR (393221), Move To: 23 16
29, 19, Heal, , , UNIT_WARRIOR (393221), 
29, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 14 28
29, 19, Wander, , , UNIT_WARRIOR (327684), Move To: 14 24
29, 20, Wander, , , UNIT_WARRIOR (131073), Move To: 45 29
29, 20, Wander, , , UNIT_WARRIOR (196610), Move To: 50 29
29, 20, Wander, , , UNIT_WARRIOR (262147), Move To: 46 29
29, 20, Wander, , , UNIT_WARRIOR (327684), Move To: 46 30
29, 20, Wander, , , UNIT_WARRIOR (393221), Move To: 47 29
29, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 91 39
29, 21, Wander, , , UNIT_WARRIOR (196610), Move To: 92 38
29, 21, Wander, , , UNIT_WARRIOR (262147), Move To: 92 35
29, 21, Wander, , , UNIT_WARRIOR (327684), Move To: 94 37
29, 21, Wander, , , UNIT_WARRIOR (393221), Move To: 94 40
29, 22, Wander, , , UNIT_WARRIOR (131073), Move To: 38 39
29, 22, Wander, , , UNIT_WARRIOR (196610), Move To: 38 41
29, 22, Wander, , , UNIT_WARRIOR (262147), Move To: 39 39
29, 22, Wander, , , UNIT_WARRIOR (327684), Move To: 39 40
29, 22, Wander, , , UNIT_WARRIOR (393221), Move To: 37 38
29, 23, Heal, , , UNIT_WARRIOR (393221), 
29, 23, Wander, , , UNIT_WARRIOR (131073), Move To: 81 38
29, 23, Wander, , , UNIT_WARRIOR (196610), Move To: 82 40
29, 23, Wander, , , UNIT_WARRIOR (262147), Move To: 79 44
29, 23, Wander, , , UNIT_WARRIOR (327684), Move To: 81 42
29, 24, Wander, , , UNIT_WARRIOR (131073), Move To: 44 13
29, 24, Wander, , , UNIT_WARRIOR (196610), Move To: 43 13
29, 24, Wander, , , UNIT_WARRIOR (262147), Move To: 43 12
29, 24, Wander, , , UNIT_WARRIOR (327684), Move To: 44 15
29, 24, Wander, , , UNIT_WARRIOR (393221), Move To: 42 12
29, 25, Heal, , , UNIT_WARRIOR (327684), 
29, 25, Wander, , , UNIT_WARRIOR (131073), Move To: 34 7
29, 25, Wander, , , UNIT_WARRIOR (196610), Move To: 39 10
29, 25, Wander, , , UNIT_WARRIOR (262147), Move To: 39 8
29, 25, Wander, , , UNIT_WARRIOR (393221), Move To: 37 10
29, 26, Wander, , , UNIT_WARRIOR (196610), Move To: 79 37
29, 26, Wander, , , UNIT_WARRIOR (262147), Move To: 73 34
29, 26, Wander, , , UNIT_WARRIOR (327684), Move To: 80 39
29, 26, Wander, , , UNIT_WARRIOR (393221), Move To: 77 39
29, 27, Wander, , , UNIT_WARRIOR (131073), Move To: 15 28
29, 27, Wander, , , UNIT_WARRIOR (196610), Move To: 14 29
29, 27, Wander Back to City, , , UNIT_WARRIOR (262147), Move To: 13 31
29, 27, Wander, , , UNIT_WARRIOR (327684), Move To: 13 28
29, 27, Wander Back to City, , , UNIT_WARRIOR (393221), Move To: 13 31
29, 28, Wander, , , UNIT_WARRIOR (131073), Move To: 48 41
29, 28, Wander, , , UNIT_WARRIOR (196610), Move To: 48 37
29, 28, Wander, , , UNIT_WARRIOR (262147), Move To: 49 38
29, 28, Wander, , , UNIT_WARRIOR (327684), Move To: 47 41
29, 28, Wander, , , UNIT_WARRIOR (393221), Move To: 48 39
29, 29, Heal, , , UNIT_WARRIOR (131073), 
29, 29, Heal, , , UNIT_WARRIOR (262147), 
29, 29, Wander, , , UNIT_WARRIOR (196610), Move To: 88 23
29, 29, Wander, , , UNIT_WARRIOR (327684), Move To: 88 22
29, 29, Wander, , , UNIT_WARRIOR (393221), Move To: 86 21
29, 30, Wander, , , UNIT_WARRIOR (131073), Move To: 74 32
29, 30, Wander, , , UNIT_WARRIOR (196610), Move To: 74 29
29, 30, Wander, , , UNIT_WARRIOR (262147), Move To: 74 31
29, 30, Wander, , , UNIT_WARRIOR (327684), Move To: 76 36
29, 30, Wander, , , UNIT_WARRIOR (393221), Move To: 73 29
29, 31, Wander, , , UNIT_WARRIOR (131073), Move To: 82 45
29, 31, Wander, , , UNIT_WARRIOR (196610), Move To: 85 42
29, 31, Wander, , , UNIT_WARRIOR (262147), Move To: 83 43
29, 31, Wander, , , UNIT_WARRIOR (327684), Move To: 82 50
29, 31, Wander, , , UNIT_WARRIOR (393221), Move To: 80 45
29, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1507329), AT: 23 0
29, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2686993), AT: 84 3
29, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1048591), AT: 93 7
29, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (4194333), AT: 12 19
29, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (4390920), AT: 51 23
29, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (4522019), AT: 18 27
29, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (4718622), AT: 73 36
29, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (327684), AT: 19 37
29, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (4849688), AT: 4 39
29, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2490399), AT: 60 42
29, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2293779), AT: 12 44
29, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (458758), AT: 43 51
29, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (3866658), AT: 73 52
29, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1310738), AT: 62 55
29, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (983054), AT: 84 55
29, 63, Wander, , , UNIT_QUADRIREME (4259840), Move To: 92 10
29, 63, Wander, , , UNIT_SLINGER (4325379), Move To: 21 4
29, 63, Wander, , , UNIT_SLINGER (3538956), Move To: 17 39
29, 63, Wander, , , UNIT_WARRIOR (4915213), Move To: 59 41
29, 63, Wander Back to Camp, , , UNIT_QUADRIREME (4653088), Move To: 62 55
29, 63, Wander, , , UNIT_SLINGER (2949156), Move To: 45 51
29, 63, Wander Back to Camp, , , UNIT_QUADRIREME (3080230), Move To: 62 55
29, 63, HL: Explore fallback, , , UNIT_SCOUT (2752514), Move To: 84 10
29, 63, HL: Explore cur region, , , UNIT_SCOUT (393221), Move To: 18 45
29, 63, HL: Explore fallback, , , UNIT_SCOUT (524295), Move To: 49 55
29, 63, HL: Explore fallback, , , UNIT_SCOUT (1572884), Move To: 17 5
29, 63, HL: Explore fallback, , , UNIT_SCOUT (3932181), Move To: 69 53
29, 63, HL: Explore, , , UNIT_SCOUT (4784150), Move To: 72 40
29, 63, HL: Explore cur region, , , UNIT_SCOUT (4587548), Move To: 18 22
29, 63, HL: Explore, , , UNIT_SCOUT (4784150), Move To: 72 39
29, 63, HL: End Turn, , , UNIT_SCOUT (2752514)
29, 63, HL: End Turn, , , UNIT_SCOUT (393221)
29, 63, HL: End Turn, , , UNIT_SCOUT (524295)
29, 63, HL: End Turn, , , UNIT_SCOUT (1572884)
29, 63, HL: End Turn, , , UNIT_SCOUT (3932181)
29, 63, HL: End Turn, , , UNIT_SCOUT (4784150)
29, 63, HL: End Turn, , , UNIT_SCOUT (4587548)
30, 0, HL: Explore cur region, , , UNIT_SCOUT (327680), Move To: 63 20
30, 0, HL: Explore, , , UNIT_SCOUT (262147), Move To: 64 24
30, 0, HL: Explore, , , UNIT_SCOUT (262147), Move To: 63 25
30, 0, HL: Explore primary regions, , , UNIT_SCOUT (393220), Move To: 62 21
30, 1, Wander, , , UNIT_WARRIOR (327684), Move To: 68 32
30, 1, Wander, , , UNIT_HEAVY_CHARIOT (1310727), Move To: 64 33
30, 1, HL: Explore, , , UNIT_SCOUT (1114121), Move To: 67 25
30, 1, HL: Explore cur region, , , UNIT_SCOUT (983051), Move To: 59 33
30, 1, HL: Explore fallback, , , UNIT_SCOUT (1048588), Move To: 62 31
30, 1, HL: End Turn, , , UNIT_SCOUT (1114121)
30, 1, HL: End Turn, , , UNIT_SCOUT (983051)
30, 1, HL: End Turn, , , UNIT_SCOUT (1048588)
30, 2, HL: Move Missionary, , , UNIT_MISSIONARY (1048586), Move: 59 21 -> 64 17 Dist: 7
30, 2, HL: Explore, , , UNIT_SCOUT (983048), Move To: 57 14
30, 2, HL: Explore, , , UNIT_SCOUT (786441), Move To: 67 13
30, 2, HL: End Turn, , , UNIT_SCOUT (983048)
30, 2, HL: End Turn, , , UNIT_SCOUT (786441)
30, 3, Wander, , , UNIT_HEAVY_CHARIOT (1376270), Move To: 12 26
30, 4, Heal, , , UNIT_SLINGER (589824), 
30, 4, Wander, , , UNIT_WARRIOR (196610), Move To: 67 15
30, 4, HL: Explore primary regions, , , UNIT_WARRIOR (262147), Move To: 61 9
30, 4, HL: Explore fallback, , , UNIT_WARRIOR (327684), Move To: 67 3
30, 4, HL: Explore fallback, , , UNIT_WARRIOR (393221), Move To: 66 2
30, 4, HL: End Turn, , , UNIT_WARRIOR (262147)
30, 4, HL: End Turn, , , UNIT_WARRIOR (327684)
30, 4, HL: End Turn, , , UNIT_WARRIOR (393221)
30, 4, HL: End Turn, , , UNIT_BUILDER (524295)
30, 5, Wander Back to City, , , UNIT_WARRIOR (131073), Move To: 24 24
30, 5, Wander, , , UNIT_WARRIOR (720905), Move To: 24 24
30, 5, HL: Explore fallback, , , UNIT_SCOUT (589824), Move To: 23 23
30, 5, HL: Explore fallback, , , UNIT_WARRIOR (393221), Move To: 24 26
30, 5, HL: End Turn, , , UNIT_SCOUT (589824)
30, 5, HL: End Turn, , , UNIT_WARRIOR (262147)
30, 5, HL: End Turn, , , UNIT_WARRIOR (393221)
30, 5, HL: End Turn, , , UNIT_BUILDER (524295)
30, 5, HL: End Turn, , , UNIT_SETTLER (983053)
30, 8, Get Goody Hut, TARGET_GOODY_HUT, Goody Hut, UNIT_WARRIOR (262147), Available Units: 1
30, 8, Wander, , , UNIT_HEAVY_CHARIOT (1048576), Move To: 37 16
30, 8, Wander, , , UNIT_HEAVY_CHARIOT (983049), Move To: 31 13
30, 8, Wander, , , UNIT_HEAVY_CHARIOT (1179660), Move To: 36 17
30, 8, Wander, , , UNIT_HEAVY_CHARIOT (1245197), Move To: 32 13
30, 8, Wander, , , UNIT_HEAVY_CHARIOT (1310734), Move To: 34 17
30, 8, Wander, , , UNIT_HEAVY_CHARIOT (1507345), Move To: 35 16
30, 8, Wander, , , UNIT_HEAVY_CHARIOT (1572882), Move To: 37 15
30, 8, HL: End Turn, , , UNIT_BUILDER (1441808)
30, 9, Wander, , , UNIT_WARRIOR (131073), Move To: 86 34
30, 9, Wander, , , UNIT_WARRIOR (196610), Move To: 83 38
30, 9, Wander, , , UNIT_WARRIOR (262147), Move To: 85 34
30, 9, Wander, , , UNIT_SUMERIAN_WAR_CART (720902), Move To: 84 34
30, 9, Wander, , , UNIT_SUMERIAN_WAR_CART (786441), Move To: 82 35
30, 9, Wander, , , UNIT_WARRIOR (327684), Move To: 83 39
30, 9, Wander, , , UNIT_WARRIOR (393221), Move To: 84 32
30, 9, Wander, , , UNIT_ARCHER (983048), Move To: 82 33
30, 9, HL: Explore cur region, , , UNIT_SCOUT (917515), Move To: 84 51
30, 9, HL: End Turn, , , UNIT_BUILDER (524295)
30, 9, HL: End Turn, , , UNIT_SCOUT (917515)
30, 10, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_SCOUT (5111817), UNIT_WARRIOR (393221), Expected Damage: 0, Move 12 47 Attack 13 46
30, 10, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_SCOUT (5111817), UNIT_WARRIOR (196610), Expected Damage: 0, Move 13 47 Attack -9999 -9999
30, 10, Wander, , , UNIT_WARRIOR (131073), Move To: 13 53
30, 10, Wander, , , UNIT_WARRIOR (262147), Move To: 12 51
30, 10, Wander, , , UNIT_WARRIOR (327684), Move To: 11 51
30, 10, HL: End Turn, , , UNIT_BUILDER (458752)
30, 11, Wander Back to City, , , UNIT_WARRIOR (131073), Move To: 83 16
30, 11, Wander, , , UNIT_WARRIOR (196610), Move To: 81 15
30, 11, Wander Back to City, , , UNIT_WARRIOR (262147), Move To: 83 16
30, 11, Wander, , , UNIT_WARRIOR (327684), Move To: 81 14
30, 11, Wander Back to City, , , UNIT_WARRIOR (393221), Move To: 83 16
30, 11, HL: End Turn, , , UNIT_BUILDER (458752)
30, 12, Wander, , , UNIT_WARRIOR (524288), Move To: 54 26
30, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 55 26
30, 12, Wander Back to City, , , UNIT_WARRIOR (327684), Move To: 57 26
30, 12, Wander, , , UNIT_WARRIOR (393221), Move To: 58 25
30, 13, Wander, , , UNIT_WARRIOR (131073), Move To: 32 44
30, 13, Wander, , , UNIT_WARRIOR (196610), Move To: 31 44
30, 13, Wander, , , UNIT_WARRIOR (262147), Move To: 32 46
30, 13, Wander, , , UNIT_WARRIOR (327684), Move To: 30 45
30, 13, Wander, , , UNIT_WARRIOR (393221), Move To: 29 47
30, 14, Wander, , , UNIT_WARRIOR (131073), Move To: 78 24
30, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 80 23
30, 14, Wander, , , UNIT_WARRIOR (262147), Move To: 81 22
30, 14, Wander, , , UNIT_WARRIOR (327684), Move To: 78 23
30, 14, Wander Back to City, , , UNIT_WARRIOR (393221), Move To: 78 26
30, 15, Heal, , , UNIT_WARRIOR (131073), 
30, 15, Heal, , , UNIT_WARRIOR (262147), 
30, 15, Heal, , , UNIT_WARRIOR (393221), 
30, 15, Wander Back to City, , , UNIT_WARRIOR (196610), Move To: 65 17
30, 15, Wander, , , UNIT_WARRIOR (327684), Move To: 68 15
30, 16, Heal, , , UNIT_WARRIOR (196610), 
30, 16, Wander, , , UNIT_WARRIOR (131073), Move To: 28 15
30, 16, Wander, , , UNIT_WARRIOR (262147), Move To: 29 8
30, 17, Heal, , , UNIT_WARRIOR (131073), 
30, 17, Wander, , , UNIT_ARCHER (458752), Move To: 94 24
30, 17, Wander, , , UNIT_WARRIOR (196610), Move To: 4 24
30, 17, Wander, , , UNIT_WARRIOR (262147), Move To: 93 24
30, 17, Wander, , , UNIT_WARRIOR (327684), Move To: 4 22
30, 17, Wander, , , UNIT_WARRIOR (393221), Move To: 1 25
30, 17, Wander, , , UNIT_ARCHER (524294), Move To: 0 23
30, 18, Wander, , , UNIT_ARCHER (524288), Move To: 25 19
30, 18, Wander, , , UNIT_WARRIOR (131073), Move To: 26 19
30, 18, Wander, , , UNIT_WARRIOR (196610), Move To: 22 17
30, 18, Wander, , , UNIT_WARRIOR (262147), Move To: 26 20
30, 18, Wander, , , UNIT_WARRIOR (327684), Move To: 27 17
30, 18, Wander, , , UNIT_WARRIOR (393221), Move To: 23 17
30, 19, Wander Back to City, , , UNIT_WARRIOR (196610), Move To: 16 23
30, 19, Wander, , , UNIT_WARRIOR (327684), Move To: 15 24
30, 19, Wander, , , UNIT_WARRIOR (393221), Move To: 17 27
30, 20, Wander, , , UNIT_WARRIOR (131073), Move To: 47 30
30, 20, Wander, , , UNIT_WARRIOR (196610), Move To: 50 30
30, 20, Wander, , , UNIT_WARRIOR (262147), Move To: 45 29
30, 20, Wander, , , UNIT_WARRIOR (327684), Move To: 46 29
30, 20, Wander, , , UNIT_WARRIOR (393221), Move To: 46 30
30, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 91 38
30, 21, Wander, , , UNIT_WARRIOR (196610), Move To: 93 37
30, 21, Wander, , , UNIT_WARRIOR (262147), Move To: 91 37
30, 21, Wander, , , UNIT_WARRIOR (327684), Move To: 94 38
30, 21, Wander, , , UNIT_WARRIOR (393221), Move To: 93 40
30, 22, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_SCOUT (5046299), UNIT_WARRIOR (393221), Expected Damage: 0, Move 36 37 Attack 35 37
30, 22, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_SCOUT (5046299), UNIT_WARRIOR (131073), Expected Damage: 0, Move 36 38 Attack -9999 -9999
30, 22, Wander, , , UNIT_WARRIOR (196610), Move To: 39 41
30, 22, Wander, , , UNIT_WARRIOR (262147), Move To: 37 39
30, 22, Wander, , , UNIT_WARRIOR (327684), Move To: 41 40
30, 23, Heal, , , UNIT_WARRIOR (393221), 
30, 23, Wander, , , UNIT_WARRIOR (131073), Move To: 81 40
30, 23, Wander, , , UNIT_WARRIOR (196610), Move To: 83 41
30, 23, Wander, , , UNIT_WARRIOR (262147), Move To: 80 43
30, 23, Wander, , , UNIT_WARRIOR (327684), Move To: 82 44
30, 24, Wander, , , UNIT_WARRIOR (131073), Move To: 42 13
30, 24, Wander, , , UNIT_WARRIOR (196610), Move To: 44 12
30, 24, Wander, , , UNIT_WARRIOR (262147), Move To: 41 13
30, 24, Wander, , , UNIT_WARRIOR (327684), Move To: 43 16
30, 24, Wander, , , UNIT_WARRIOR (393221), Move To: 43 12
30, 25, Wander, , , UNIT_WARRIOR (131073), Move To: 34 8
30, 25, Wander, , , UNIT_WARRIOR (196610), Move To: 38 10
30, 25, Wander, , , UNIT_WARRIOR (262147), Move To: 40 10
30, 25, Wander, , , UNIT_WARRIOR (327684), Move To: 32 9
30, 25, Wander, , , UNIT_WARRIOR (393221), Move To: 38 9
30, 26, Wander, , , UNIT_WARRIOR (196610), Move To: 80 38
30, 26, Wander, , , UNIT_WARRIOR (262147), Move To: 72 35
30, 26, Wander, , , UNIT_WARRIOR (327684), Move To: 79 37
30, 26, Wander, , , UNIT_WARRIOR (393221), Move To: 79 38
30, 27, Wander, , , UNIT_WARRIOR (196610), Move To: 13 29
30, 27, Wander, , , UNIT_WARRIOR (262147), Move To: 16 27
30, 28, Wander, , , UNIT_WARRIOR (131073), Move To: 48 40
30, 28, Wander Back to City, , , UNIT_WARRIOR (196610), Move To: 46 41
30, 28, Wander, , , UNIT_WARRIOR (262147), Move To: 50 38
30, 28, Wander, , , UNIT_WARRIOR (327684), Move To: 47 40
30, 28, Wander, , , UNIT_WARRIOR (393221), Move To: 47 39
30, 29, Heal, , , UNIT_WARRIOR (131073), 
30, 29, Heal, , , UNIT_WARRIOR (262147), 
30, 29, Wander, , , UNIT_WARRIOR (196610), Move To: 88 24
30, 29, Wander, , , UNIT_WARRIOR (327684), Move To: 87 24
30, 29, Wander, , , UNIT_WARRIOR (393221), Move To: 88 22
30, 30, Wander, , , UNIT_WARRIOR (131073), Move To: 73 31
30, 30, Wander, , , UNIT_WARRIOR (196610), Move To: 75 30
30, 30, Wander, , , UNIT_WARRIOR (262147), Move To: 75 32
30, 30, Wander, , , UNIT_WARRIOR (327684), Move To: 75 35
30, 30, Wander, , , UNIT_WARRIOR (393221), Move To: 74 30
30, 31, Wander, , , UNIT_WARRIOR (131073), Move To: 83 46
30, 31, Wander, , , UNIT_WARRIOR (196610), Move To: 84 42
30, 31, Wander, , , UNIT_WARRIOR (262147), Move To: 85 42
30, 31, Wander, , , UNIT_WARRIOR (327684), Move To: 82 49
30, 31, Wander, , , UNIT_WARRIOR (393221), Move To: 81 45
30, 63, Barbarian Rampage, TARGET_LOW_PRIORITY_UNIT, ?, UNIT_SCOUT (5111817), 12:44
30, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_WARRIOR (196610), UNIT_SLINGER (3538956), Expected Damage: 0, Move 17 39 Attack 17 40
30, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1507329), AT: 23 0
30, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2686993), AT: 84 3
30, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1048591), AT: 93 7
30, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (4194333), AT: 12 19
30, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (4390920), AT: 51 23
30, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (4522019), AT: 18 27
30, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (4980773), AT: 35 36
30, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (4718622), AT: 73 36
30, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (327684), AT: 19 37
30, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (4849688), AT: 4 39
30, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2490399), AT: 60 42
30, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (458758), AT: 43 51
30, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (3866658), AT: 73 52
30, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1310738), AT: 62 55
30, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (983054), AT: 84 55
30, 63, Wander, , , UNIT_QUADRIREME (4259840), Move To: 93 9
30, 63, Wander, , , UNIT_SLINGER (4325379), Move To: 20 4
30, 63, Wander, , , UNIT_WARRIOR (4915213), Move To: 59 42
30, 63, Wander, , , UNIT_WARRIOR (5242903), Move To: 85 5
30, 63, Wander Back to Camp, , , UNIT_QUADRIREME (4653088), Move To: 62 55
30, 63, Wander, , , UNIT_SLINGER (2949156), Move To: 46 51
30, 63, Wander Back to Camp, , , UNIT_QUADRIREME (3080230), Move To: 62 55
30, 63, HL: Move To Safety, , , UNIT_SCOUT (5046299), Move To: 33 37
30, 63, HL: Explore fallback, , , UNIT_SCOUT (2752514), Move To: 83 10
30, 63, HL: Explore fallback, , , UNIT_SCOUT (524295), Move To: 48 54
30, 63, HL: Explore fallback, , , UNIT_SCOUT (1572884), Move To: 19 8
30, 63, HL: Explore fallback, , , UNIT_SCOUT (3932181), Move To: 69 54
30, 63, HL: Explore fallback, , , UNIT_SCOUT (4784150), Move To: 71 38
30, 63, HL: Explore tertiary regions, , , UNIT_SCOUT (5177370), Move To: 59 38
30, 63, HL: Explore cur region, , , UNIT_SCOUT (4587548), Move To: 17 22
30, 63, HL: End Turn, , , UNIT_SCOUT (2752514)
30, 63, HL: End Turn, , , UNIT_SCOUT (524295)
30, 63, HL: End Turn, , , UNIT_SCOUT (1572884)
30, 63, HL: End Turn, , , UNIT_SCOUT (3932181)
30, 63, HL: End Turn, , , UNIT_SCOUT (4784150)
30, 63, HL: End Turn, , , UNIT_SCOUT (5177370)
30, 63, HL: End Turn, , , UNIT_SCOUT (4587548)
31, 0, HL: Explore cur region, , , UNIT_SCOUT (327680), Move To: 64 19
31, 0, HL: Explore cur region, , , UNIT_SCOUT (262147), Move To: 62 21
31, 0, HL: Explore primary regions, , , UNIT_SCOUT (393220), Move To: 62 21
31, 1, Wander, , , UNIT_WARRIOR (327684), Move To: 67 33
31, 1, Wander, , , UNIT_HEAVY_CHARIOT (1310727), Move To: 65 34
31, 1, HL: Explore, , , UNIT_SCOUT (1114121), Move To: 66 25
